Batch Size: 128	Seq Len: 64
 0.39242968 0.39386013 0.3920564  0.38716224 0.39284566 0.3899596
 0.38829422 0.3861377  0.38535383 0.39046803 0.38921127 0.3925812
 0.38489014 0.38278717 0.39029884 0.38648626 0.38215226 0.38423172
 0.38540426 0.38335228 0.38524485 0.39619282 0.3976988  0.3972265
 0.39577192 0.39186105 0.3926035  0.38618276 0.38695273 0.38484183
 0.3864115  0.38605133 0.39257568 0.39129445 0.39674833 0.38965824
 0.38239595 0.3875056  0.38496643 0.3905327  0.3903393  0.38878393
 0.39326102 0.3902824  0.3931793  0.38946813 0.39012244 0.38484
 0.39209032 0.39325032 0.3941265  0.39404914 0.39353642 0.39325666
 0.38884118 0.38140807 0.3882578  0.3867364  0.38508707 0.37706536
 0.38168156 0.38088906 0.3902319  0.39039198 0.39135256 0.3983485
 0.39385918 0.38511285 0.37899813 0.38109004 0.3817753  0.3955108
 0.38737512 0.3875869  0.3890251  0.3906857  0.3903286  0.38950092
 0.38414648 0.39451206 0.39050767 0.38218442 0.37967378 0.38266474
 0.38197494 0.3816732  0.3788543  0.37829372 0.38570106 0.39441836
 0.39400554 0.39699924 0.40381953 0.39979708 0.39923275 0.4035071
 0.40325728 0.40051633 0.40028515 0.39868218 0.39908537 0.40178227
 0.40539262 0.40580967 0.4013174  0.39858693 0.39409128 0.40065747
 0.39313278 0.39139348 0.39737505 0.38173026 0.38321835 0.3805673
 0.37579054 0.37571737 0.3824658  0.37973976 0.375689   0.37383392
 0.37284952 0.37143245 0.37855193 0.38010496 0.38292557 0.38074413
 0.3889188  0.38945428 0.39432698 0.39240566 0.38552853 0.38006955
 0.3819281  0.38203987 0.39735067 0.3889907  0.38761166 0.38857612
 0.3900665  0.38970307 0.38881424 0.38324156 0.39359182 0.38958108
 0.38111818 0.3784509  0.38099626 0.38022316 0.38009763 0.3782838
 0.37778065 0.3851241  0.3944513  0.3940026  0.39698893 0.4038228
 0.3997942  0.39922613 0.40349647 0.4032569  0.4005085  0.4002796
 0.39868242 0.3990871  0.40178242 0.405394   0.4058101  0.4013183
 0.39858696 0.39408976 0.4006557  0.39313272 0.39139304 0.3973145
 0.38126215 0.38289675 0.38029003 0.3756118  0.3755926  0.38233656
 0.3796625  0.375669   0.37382802 0.37284556 0.3714311  0.3785516
 0.3801049  0.3829254  0.38074276 0.38288257 0.3916229  0.39779022
 0.4000094  0.40152422 0.40280074 0.38994944 0.39138982 0.39510632
 0.38557115 0.3905127  0.39514843 0.38501042 0.3882363  0.3844047
 0.38806462 0.3929462  0.3909326  0.39974305 0.39302936 0.3856514
 0.39429593 0.39844054 0.39849985 0.39881584 0.39864096 0.39737776
 0.39368358 0.40233797 0.4035475  0.39481553 0.38425204 0.38381696
 0.381649   0.38175094 0.372357   0.382519   0.39144805 0.38873163
 0.39735925 0.39376915 0.39245975 0.39332402 0.3944955  0.39052144
 0.39414686 0.3943284  0.38720796 0.39071655 0.38537112 0.39494562
 0.39624912 0.39140043 0.38607    0.3893556  0.389331   0.38156134
 0.38938242 0.39368698 0.38541073 0.3871229  0.38377187 0.38359532
 0.38783532 0.3831502  0.38786888 0.39632386 0.3997177  0.40001214
 0.38849133 0.38942227 0.3937575  0.38475195 0.39012924 0.3950783
 0.38495657 0.38824406 0.38441855 0.38811457 0.39290577 0.39094898
 0.3997563  0.39318204 0.38579154 0.39433634 0.39845785 0.39853847
 0.39888924 0.39893916 0.39739814 0.39383557 0.40235296 0.40360272
 0.39485294 0.38425666 0.3838117  0.38164195 0.3817442  0.3723535
 0.38251826 0.39145148 0.38873646 0.3973639  0.39377323 0.39246374
 0.393324   0.39449605 0.39052418 0.39414608 0.3943279  0.38720745
 0.3907162  0.38537064 0.3949453  0.39624903 0.3914034  0.3860736
 0.38935837 0.38933134 0.38156155 0.38938242 0.39368707 0.38541067
 0.38712284 0.3837718  0.38359523 0.38783523 0.383151   0.39027137
 0.3902688  0.3916397  0.38956407 0.3899757  0.39023623 0.38852233
 0.3932818  0.38776723 0.39184624 0.3918575  0.3936735  0.39704913
 0.38939553 0.39091256 0.38617402 0.38980973 0.3926328  0.38440135
 0.39242968 0.39090475 0.38829583 0.3842266  0.39041778 0.39136028
 0.3901386  0.38873473 0.3888727  0.38518634 0.38908908 0.39143372
 0.38770705 0.39493123 0.39185938 0.39343047 0.3916127  0.38752422
 0.39243048 0.39514756 0.39528432 0.3953892  0.3925429  0.3895092
 0.39089563 0.38911515 0.39360347 0.39140183 0.39956203 0.39912772
 0.39289358 0.39700547 0.39305925 0.3898962  0.38851225 0.38806224
 0.38985318 0.39198926 0.3905342  0.39939302 0.39355856 0.39734274
 0.3940376  0.39047185 0.3921339  0.395623   0.38967687 0.38856778
 0.38956708 0.38991562 0.3879407  0.3929161  0.3866563  0.39046323
 0.39137143 0.3934805  0.39686048 0.38895977 0.39077976 0.38614607
 0.3897965  0.3926233  0.38436797 0.39227957 0.39085954 0.38830274
 0.3842167  0.39041257 0.39135915 0.3901371  0.38873366 0.38887218
 0.38518614 0.38908714 0.39142868 0.38770297 0.3949309  0.39185867
 0.3934301  0.39161167 0.38752386 0.39242947 0.3951446  0.39528057
 0.39538887 0.39254168 0.38950735 0.39089507 0.38911402 0.39360297
 0.39140192 0.39956155 0.3991266  0.39289352 0.39700398 0.3930587
 0.38989615 0.38851213 0.38800585 0.3898531  0.39198986 0.39053473
 0.39940664 0.39355797 0.39734295 0.3940381  0.3904719  0.39213395
 0.39562312 0.401383   0.39520073 0.3991656  0.39000463 0.39741775
 0.39508754 0.391404   0.38708583 0.3924475  0.39556396 0.39372298
 0.39226055 0.39581016 0.38543814 0.39316112 0.39046848 0.3843889
 0.39674702 0.39186707 0.39249378 0.3895446  0.39208925 0.38021502
 0.374464  ]"
Accuracy: 0.4018691588785047
Video: Hl-__g2gn_A	Size: 535
"Ground Truth: [0.34 0.34 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.34 0.34 0.34
 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.32 0.32 0.32 0.32 0.32 0.32 0.32
 0.32 0.32 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.21 0.21
 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.24 0.24 0.24 0.24 0.24 0.24
 0.24 0.24 0.24 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.33
 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.24 0.24 0.24 0.24 0.24 0.24
 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24
 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.45 0.45 0.45 0.45 0.45
 0.45 0.45 0.45 0.45 0.45 0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3
 0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.35 0.35 0.35 0.35
 0.35 0.35 0.35 0.35 0.35 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27
 0.27 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.23 0.23 0.23
 0.23 0.23 0.23 0.23 0.23 0.23 0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3
 0.3  0.3  0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.39 0.39 0.39
 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.46 0.46 0.46 0.46 0.46 0.46 0.46
 0.46 0.46 0.46 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.5  0.5
 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.65 0.65 0.65 0.65 0.65 0.65
 0.65 0.65 0.65 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.34 0.34 0.34 0.34 0.34
 0.34 0.34 0.34 0.34 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44
 0.76 0.76 0.76 0.76 0.76 0.76 0.76 0.76 0.76 0.27 0.27 0.27 0.27 0.27
 0.27 0.27 0.27 0.27 0.27 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57
 0.57 0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.47 0.47 0.47 0.47
 0.47 0.47 0.47 0.47 0.47 0.47 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44
 0.44 0.59 0.59 0.59 0.59 0.59 0.59 0.59 0.59 0.59 0.59 0.48 0.48 0.48
 0.48 0.48 0.48 0.48 0.48 0.48 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44
 0.44 0.44 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.43 0.43
 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.42 0.42 0.42 0.42 0.42 0.42 0.42
 0.42 0.42 0.42 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.43 0.43
 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.44 0.44 0.44 0.44 0.44 0.44
 0.44 0.44 0.44 0.44 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.46
 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46
 0.46 0.46 0.46 0.46 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41
 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.55 0.55 0.55 0.55
 0.55 0.55 0.55 0.55 0.55 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44
 0.44 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.36 0.36 0.36 0.36
 0.36 0.36 0.36 0.36 0.36 0.36 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29
 0.29 0.29 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.45 0.45 0.45
 0.45 0.45 0.45]"
"Generated: [0.3977141  0.4007301  0.3891282  0.39172396 0.40004683 0.40258032
 0.3993124  0.3991059  0.40153533 0.40410095 0.40557358 0.40639952
 0.4072816  0.40525854 0.40367332 0.40324777 0.4066245  0.40120065
 0.40558794 0.41441867 0.41447198 0.40911573 0.40124783 0.39500287
 0.3887324  0.38978195 0.38734022 0.3907232  0.4007605  0.39642918
 0.39755586 0.392312   0.39104995 0.3921005  0.39225423 0.383174
 0.39199966 0.39230838 0.39430168 0.3924855  0.39131933 0.39434043
 0.38305992 0.39583787 0.38965607 0.39016497 0.39147878 0.3927484
 0.3934946  0.39385763 0.39426455 0.38938597 0.38528207 0.38512883
 0.3856227  0.3836913  0.3827132  0.3831996  0.37971258 0.39048252
 0.3925347  0.39011106 0.38147038 0.38818076 0.3939573  0.38525647
 0.39013797 0.3992246  0.40218133 0.39928088 0.39873493 0.40139621
 0.404714   0.40609512 0.40621722 0.40735564 0.40525422 0.4033061
 0.40319633 0.40632945 0.4016133  0.40611464 0.41462064 0.41470742
 0.40976566 0.40072867 0.39466813 0.38865843 0.39002892 0.38752156
 0.39035955 0.4003812  0.39599058 0.39711457 0.3917469  0.39063218
 0.39158875 0.39186108 0.38278794 0.39184248 0.3923696  0.39420855
 0.3922189  0.3912358  0.39422745 0.3829772  0.3959447  0.3898299
 0.3901333  0.39148962 0.39274678 0.39348584 0.3938465  0.3942485
 0.389409   0.38529107 0.38512394 0.38561994 0.3836923  0.3827116
 0.38320026 0.37971315 0.39048266 0.39253446 0.39011094 0.38147023
 0.38818082 0.39061105 0.38914979 0.39149353 0.38765043 0.39160866
 0.38532263 0.38628563 0.38870075 0.39514944 0.3945923  0.39638078
 0.3955534  0.39099655 0.39200994 0.38925013 0.38747102 0.3852425
 0.3919931  0.38633537 0.3965224  0.39016697 0.3884732  0.38974422
 0.39184678 0.39376104 0.38813528 0.39243224 0.39004534 0.38942996
 0.38765258 0.38775164 0.39127532 0.3811188  0.38969076 0.37886658
 0.38475558 0.3948919  0.39316663 0.39999297 0.39147455 0.3906373
 0.37993357 0.40028754 0.39380977 0.39137784 0.39264017 0.39373058
 0.38727054 0.3831798  0.38601905 0.38672256 0.38800144 0.38972133
 0.38549232 0.39051253 0.39260757 0.38467264 0.38985398 0.39271554
 0.39151734 0.3979359  0.39029437 0.39093128 0.39610645 0.39280054
 0.3923754  0.3882107  0.39176738 0.38674438 0.38633743 0.38867757
 0.39530742 0.3947295  0.39650157 0.39556724 0.39100882 0.39204437
 0.38933092 0.38748518 0.38527548 0.39200616 0.38640922 0.39652783
 0.39016008 0.38846093 0.38974762 0.39185372 0.39376098 0.3881477
 0.39243752 0.3900488  0.38943648 0.38765588 0.38775203 0.39128336
 0.38111365 0.38969147 0.37886947 0.3847573  0.39489475 0.39316723
 0.39999497 0.391477   0.39063862 0.37994087 0.40028793 0.39380985
 0.39137793 0.39264032 0.3937307  0.38727075 0.38318002 0.3860192
 0.3867227  0.38800156 0.3897214  0.38549238 0.39051253 0.39260757
 0.38467267 0.38985398 0.39271554 0.39151734 0.3979359  0.39029437
 0.39093128 0.39610645 0.39280054 0.39784735 0.39204964 0.38858327
 0.37963653 0.37201816 0.37988743 0.37820342 0.37553844 0.38958508
 0.38246647 0.39047125 0.38727137 0.3844234  0.3883651  0.3871988
 0.39444122 0.38147044 0.37806386 0.37779805 0.39146376 0.38966805
 0.39006618 0.3842108  0.390423   0.38770396 0.38747352 0.38351315
 0.3849236  0.38484147 0.38785416 0.3912591  0.38576826 0.38758183
 0.38871777 0.3922064  0.38279283 0.37927908 0.3876727  0.38125426
 0.3834906  0.3873105  0.39875457 0.4098745  0.3902968  0.38530868
 0.3896943  0.39037278 0.38175762 0.39147866 0.39100206 0.39262685
 0.38949722 0.39040306 0.390729   0.3914867  0.3939111  0.39047766
 0.3861788  0.39440575 0.40028566 0.40567344 0.39149076 0.39256456
 0.39338693 0.39078853 0.38902867 0.3762604  0.37145224 0.3787325
 0.3747243  0.3739118  0.3907778  0.38376996 0.39051795 0.38802296
 0.38457516 0.38844618 0.38722268 0.39537764 0.38146836 0.37814265
 0.37780374 0.3914667  0.38966635 0.39007375 0.38421735 0.39042494
 0.38770822 0.3874766  0.38351858 0.3849302  0.3848423  0.38785163
 0.39123338 0.38577121 0.3875779  0.38868424 0.3921784  0.38278446
 0.37927353 0.38766196 0.38123825 0.38346374 0.3872876  0.39872062
 0.409864   0.39028957 0.385305   0.38969085 0.3903697  0.381755
 0.39147636 0.39099956 0.39262414 0.38949478 0.39040074 0.3907283
 0.3914853  0.39391094 0.3904769  0.38617942 0.39440435 0.40028387
 0.40567258 0.39149156 0.39256403 0.3933863  0.39078724 0.39341515
 0.39263952 0.3906404  0.39572728 0.39404723 0.39460427 0.3935139
 0.38854244 0.39445537 0.39766738 0.39257124 0.38908228 0.39168653
 0.39266837 0.39001653 0.39036724 0.386059   0.39304268 0.393468
 0.38826606 0.3955921  0.39574733 0.38941482 0.38876307 0.39377823
 0.3926218  0.39052886 0.39132094 0.3855837  0.3876071  0.39157093
 0.39390305 0.38982752 0.38976485 0.38879427 0.391088   0.3881929
 0.39257666 0.39401457 0.3977352  0.3996788  0.39161932 0.39528847
 0.37896025 0.38084778 0.38096297 0.38075623 0.37911817 0.37743005
 0.37685108 0.3795004  0.3812753  0.3851042  0.38753656 0.39153677
 0.38250184 0.38514885 0.38368374 0.3868622  0.38670045 0.38874513
 0.3926251  0.39561608 0.38942045 0.3922084  0.39213106 0.3978866
 0.39583245 0.39332122 0.3938532  0.39039856 0.39645907 0.3988349
 0.39407185 0.39066264 0.39304408 0.39423218 0.39167812 0.3920962
 0.38751432 0.39319715 0.39355296 0.3884201  0.39674544 0.3967421
 0.39028525 0.3889154  0.39385128 0.39267913 0.3905195  0.39142123
 0.38562927 0.38763517 0.39157936 0.39390966 0.3897182  0.38973314
 0.38878742 0.39107722 0.38817465 0.39226183 0.3939911  0.3977294
 0.399675   0.3916145  0.3952889  0.3789599  0.38084674 0.3809624
 0.380756   0.379118   0.3774293  0.3768495  0.3794996  0.3812729
 0.38510248 0.38753542 0.39153874 0.382501   0.38514784 0.38368303
 0.3868624  0.38670096 0.3887457  0.3926257  0.39561665 0.38942063
 0.39220843 0.3884514  0.38802075 0.38932297 0.3891309  0.3878682
 0.38988766 0.38639024 0.3871612  0.3932132  0.39587086 0.39445537
 0.39281937 0.39336464 0.39512685 0.39577636 0.39240912 0.39304504
 0.3919798  0.39511412 0.39635876 0.3931155  0.38881892 0.39630848
 0.3935077 ]"
Accuracy: 0.28224299065420566
Video: Yi4Ij2NM7U4	Size: 535
"Ground Truth: [0.3  0.3  0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29
 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.26 0.26 0.26 0.26 0.26 0.26 0.26
 0.26 0.26 0.26 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.29 0.29
 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.27 0.27 0.27 0.27 0.27 0.27
 0.27 0.27 0.27 0.27 0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3
 0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.24 0.24 0.24 0.24 0.24
 0.24 0.24 0.24 0.24 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29
 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.26 0.26 0.26 0.26
 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26
 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.27 0.27 0.27 0.27
 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27
 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.24 0.24 0.24
 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.36 0.36 0.36 0.36 0.36 0.36 0.36
 0.36 0.36 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.47 0.47
 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.45 0.45 0.45 0.45 0.45 0.45
 0.45 0.45 0.45 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.53
 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.3  0.3  0.3  0.3  0.3  0.3
 0.3  0.3  0.3  0.3  0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26
 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.28 0.28 0.28 0.28 0.28
 0.28 0.28 0.28 0.28 0.28 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24
 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.3  0.3  0.3  0.3
 0.3  0.3  0.3  0.3  0.3  0.3  0.23 0.23 0.23 0.23 0.23 0.23 0.23 0.23
 0.23 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.31 0.31 0.31
 0.31 0.31 0.31 0.31 0.31 0.31 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28
 0.28 0.28 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.35 0.35
 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.44 0.44
 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.45 0.45 0.45 0.45 0.45 0.45
 0.45 0.45 0.45 0.45 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.43
 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.39 0.39 0.39 0.39 0.39
 0.39 0.39 0.39 0.39 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.36 0.36 0.36 0.36
 0.36 0.36 0.36 0.36 0.36 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28
 0.28 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.28 0.28 0.28 0.28
 0.28 0.28 0.28 0.28 0.28 0.28 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24
 0.24 0.24 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.42 0.42 0.42
 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.5  0.5  0.5  0.5  0.5  0.5  0.5
 0.5  0.5  0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.51 0.51
 0.51 0.51 0.51]"
"Generated: [0.39869106 0.4009686  0.39813176 0.39747986 0.39363495 0.3970553
 0.39305323 0.39215618 0.3922736  0.39194062 0.40055054 0.3989079
 0.39241835 0.39583895 0.391024   0.38674468 0.39257365 0.39411157
