WG0MB1595,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
WG0MB4098Yi4Ij7106,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
NyBmC27084wU_L2060,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
akI8Y300,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
EYqVt2439Wxtbj6757,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
xxdtq2978,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
98Moy2428xwqBX5898,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
98Moy3260,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
PJrm82488NyBmC4001,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
AwmHb7935,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
37rzW2069,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
37rzW4011Yi4Ij3235,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
98Moy4073,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
AwmHb8568LRw_o2507,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
98Moy20524wU_L106,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
XkqCE3362,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
VuWGs1633,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
xmEER9290HT5vy3685,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
Wxtbj1847,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
J0nA45457oDXZc11048,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
NyBmC3538,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
_xMr-3867WG0MB8531,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
Wxtbj7253,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
oDXZc4233,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
vdmoE5587,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Wxtbj190J0nA41960,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
J0nA48494,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
37rzW3121xwqBX2677,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
91IHQ1206oDXZc7190,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
_xMr-802,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
akI8Y80Se3ox4086,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
_xMr-3515,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
NyBmC1604akI8Y3229,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
JgHub4204,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
z_6gV2344wU_L791,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
0tmA_1589xmEER9630,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
AwmHb8546,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
RBCAB7418,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
XkqCE793oDXZc8787,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
0tmA_2148Wxtbj6070,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
xxdtq3284,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
b626M1772_xMr-2687,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
vdmoE429b626M460,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
gzDba6800E11zD5874,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
LRw_o2878XkqCE4492,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
xmEER3994,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
gzDba239EE-bN2652,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
4wU_L719,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
akI8Y2932,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
uGu_12025JKpqY1971,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
EE-bN2783,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
jcoYJ4329,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
XzYM3798Bhxk-3797,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
37rzW3463gzDba4406,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
XkqCE1780NyBmC718,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
JgHub918E11zD1547,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
EYqVt2296gzDba2297,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
98Moy492,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
akI8Y3656WG0MB6151,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
i3wAG127-esJr762,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
byxOv33504wU_L1685,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
Yi4Ij601LRw_o3470,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
37rzW668,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
xwqBX1732AwmHb384,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
98Moy2227,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Hl-__4258i3wAG4064,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
_xMr-639,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
LRw_o4202,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
JKpqY1926,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
AwmHb1775gzDba683,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
4wU_L2021,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
-esJr23437rzW4375,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
4wU_L2532fWutD11864,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
37rzW3246,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3eYKf4360,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Se3ox908iVt072039,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
iVt071642NyBmC582,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
NyBmC2078xwqBX6069,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
qqR6A5807,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
NyBmC2284VuWGs1676,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
37rzW1835akI8Y1495,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
gzDba6321,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
oDXZc6387,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
HT5vy7306,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
i3wAG3662,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
b626M3862,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
i3wAG1040,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
JgHub619,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
Bhxk-6870,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3eYKf4349,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
i3wAG84E11zD4315,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
_xMr-1782,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
E11zD756akI8Y665,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
XzYM32344PJrm84140,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
WG0MB49690tmA_1775,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
PJrm83412,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
i3wAG1607,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
oDXZc7463,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
eQu1r1381NyBmC2913,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
E11zD1475891IHQ2002,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
xmEER2865XzYM31407,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
3eYKf1368Hl-__988,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
91IHQ1115xxdtq389,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
i3wAG3029XzYM33237,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
-esJr2154z_6gV4154,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
byxOv616,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
oDXZc6033,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
_xMr-3052,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
JKpqY2415byxOv497,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
gzDba386,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
kLxoN1657,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
oDXZc9109iVt071727,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
sTEEL4043VuWGs2221,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
PJrm8947,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
LRw_o5370Yi4Ij2627,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
GsAD12449,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
0tmA_1315iVt071922,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
EYqVt704,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
iVt07763EYqVt4088,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
VuWGs1621iVt07743,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
